0.73869,2.6047,2.7379,2.881,3.0585,3.2743,3.5292
0.74372,2.5852,2.7164,2.8574,3.0321,3.2443,3.4946
0.74874,2.5647,2.694,2.8328,3.0046,3.2131,3.4588
0.75377,2.5431,2.6705,2.807,2.9759,3.1807,3.4218
0.75879,2.5206,2.6459,2.7802,2.9461,3.1471,3.3835
0.76382,2.497,2.6202,2.7522,2.9151,3.1123,3.3439
0.76884,2.4723,2.5934,2.723,2.8829,3.0762,3.303
0.77387,2.4464,2.5654,2.6926,2.8494,3.0388,3.2607
0.77889,2.4194,2.5362,2.6609,2.8146,3.0001,3.2171
0.78392,2.3913,2.5057,2.628,2.7785,2.96,3.1721
0.78894,2.3619,2.474,2.5938,2.741,2.9185,3.1256
0.79397,2.3312,2.441,2.5582,2.7022,2.8755,3.0777
0.79899,2.2993,2.4067,2.5212,2.6619,2.8312,3.0283
0.80402,2.266,2.3709,2.4829,2.6202,2.7853,2.9773
0.80905,2.2314,2.3338,2.4431,2.5771,2.7379,2.9248
0.81407,2.1955,2.2953,2.4018,2.5324,2.689,2.8707
0.8191,2.1581,2.2552,2.359,2.4861,2.6385,2.815
0.82412,2.1192,2.2137,2.3147,2.4383,2.5863,2.7577
0.82915,2.0789,2.1706,2.2688,2.3888,2.5325,2.6986
0.83417,2.037,2.126,2.2212,2.3377,2.4769,2.6378
0.8392,1.9936,2.0797,2.172,2.2849,2.4197,2.5753
0.84422,1.9486,2.0317,2.1211,2.2303,2.3606,2.5109
0.84925,1.9019,1.9821,2.0685,2.1739,2.2997,2.4446
0.85427,1.8536,1.9307,2.014,2.1157,2.2369,2.3764
0.8593,1.8036,1.8776,1.9578,2.0556,2.1722,2.3063
0.86432,1.7519,1.8227,1.8997,1.9936,2.1055,2.2341
0.86935,1.6985,1.7661,1.8398,1.9297,2.0368,2.1599
0.87437,1.6436,1.7077,1.7781,1.8639,1.9662,2.0837
0.8794,1.587,1.6477,1.7147,1.7964,1.8937,2.0054
0.88442,1.5291,1.5863,1.6498,1.7271,1.8193,1.9253
0.88945,1.47,1.5236,1.5835,1.6564,1.7434,1.8434
0.89447,1.4101,1.46,1.5162,1.5846,1.6662,1.7601
0.8995,1.3498,1.396,1.4484,1.5121,1.5882,1.6759
0.90452,1.2897,1.3321,1.3806,1.4396,1.5101,1.5914
0.90955,1.2303,1.269,1.3136,1.3678,1.4326,1.5074
0.91457,1.1725,1.2075,1.2482,1.2976,1.3568,1.4251
0.9196,1.117,1.1485,1.1854,1.2301,1.2837,1.3456
0.92462,1.0647,1.0929,1.1262,1.1663,1.2145,1.2702
0.92965,1.0165,1.0416,1.0714,1.1073,1.1504,1.2002
0.93467,0.97229,0.99461,1.0212,1.0532,1.0915,1.1359
0.9397,0.93165,0.9514,0.97506,1.0034,1.0374,1.0766
0.94472,0.8941,0.9115,0.9324,0.95736,0.98726,1.0218
0.94975,0.85925,0.87448,0.89283,0.91465,0.94078,0.97091
0.95477,0.82676,0.83998,0.85594,0.87487,0.89749,0.92354
0.9598,0.79633,0.80769,0.82143,0.83765,0.85701,0.87928
0.96482,0.7677,0.77732,0.78897,0.80268,0.81901,0.83775
0.96985,0.74062,0.74863,0.75832,0.76969,0.78318,0.79865
0.97487,0.7149,0.72139,0.72924,0.7384,0.74926,0.76168
0.9799,0.69034,0.69539,0.70151,0.70861,0.717,0.72657
0.98492,0.66677,0.67046,0.67493,0.6801,0.68618,0.6931
0.98995,0.64402,0.64643,0.64934,0.65268,0.6566,0.66105
0.99497,0.62196,0.62314,0.62455,0.62618,0.62808,0.63022
1,0.60043,0.60043,0.60043,0.60043,0.60043,0.60043
